"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: concurrency","Param: impl","Param: iterations","Param: source"
"org.neo4j.graphalgo.bench.UnionFindBenchmark._03_heavyGraphUnionFind:·gc.count","avgt",1,10,2.000000,NaN,"counts",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._03_heavyGraphUnionFind:·gc.time","avgt",1,10,9.000000,NaN,"ms",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._04_lightGraphUnionFind","avgt",1,10,2.105011,0.087156,"us/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._04_lightGraphUnionFind:·gc.alloc.rate","avgt",1,10,171.472241,7.437085,"MB/sec",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._04_lightGraphUnionFind:·gc.alloc.rate.norm","avgt",1,10,568.675012,3.207220,"B/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._04_lightGraphUnionFind:·gc.churn.PS_Eden_Space","avgt",1,10,136.450012,434.903728,"MB/sec",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._04_lightGraphUnionFind:·gc.churn.PS_Eden_Space.norm","avgt",1,10,454.300334,1448.470242,"B/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._04_lightGraphUnionFind:·gc.churn.PS_Survivor_Space","avgt",1,10,0.018738,0.061534,"MB/sec",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._04_lightGraphUnionFind:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,0.062066,0.202701,"B/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._04_lightGraphUnionFind:·gc.count","avgt",1,10,2.000000,NaN,"counts",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._04_lightGraphUnionFind:·gc.time","avgt",1,10,11.000000,NaN,"ms",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._05_buildBufferedDataSource","avgt",1,10,3.172040,0.155504,"us/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._05_buildBufferedDataSource:·gc.alloc.rate","avgt",1,10,831.041300,46.375115,"MB/sec",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._05_buildBufferedDataSource:·gc.alloc.rate.norm","avgt",1,10,4160.976089,4.637206,"B/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._05_buildBufferedDataSource:·gc.churn.PS_Eden_Space","avgt",1,10,885.495705,15.755738,"MB/sec",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._05_buildBufferedDataSource:·gc.churn.PS_Eden_Space.norm","avgt",1,10,4438.179134,217.806169,"B/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._05_buildBufferedDataSource:·gc.churn.PS_Survivor_Space","avgt",1,10,0.092926,0.267428,"MB/sec",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._05_buildBufferedDataSource:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,0.461118,1.294315,"B/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._05_buildBufferedDataSource:·gc.count","avgt",1,10,10.000000,NaN,"counts",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._05_buildBufferedDataSource:·gc.time","avgt",1,10,68.000000,NaN,"ms",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._06_buildHeavyGraph","avgt",1,10,13.948278,0.335050,"us/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._06_buildHeavyGraph:·gc.alloc.rate","avgt",1,10,224.402791,5.873642,"MB/sec",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._06_buildHeavyGraph:·gc.alloc.rate.norm","avgt",1,10,4932.294247,20.391405,"B/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._06_buildHeavyGraph:·gc.churn.PS_Eden_Space","avgt",1,10,242.526899,595.518113,"MB/sec",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._06_buildHeavyGraph:·gc.churn.PS_Eden_Space.norm","avgt",1,10,5472.708795,13461.428713,"B/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._06_buildHeavyGraph:·gc.churn.PS_Survivor_Space","avgt",1,10,0.012455,0.049649,"MB/sec",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._06_buildHeavyGraph:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,0.282451,1.124829,"B/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._06_buildHeavyGraph:·gc.count","avgt",1,10,3.000000,NaN,"counts",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._06_buildHeavyGraph:·gc.time","avgt",1,10,58.000000,NaN,"ms",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._07_buildLightGraph","avgt",1,10,16.107870,0.614738,"us/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._07_buildLightGraph:·gc.alloc.rate","avgt",1,10,1451.999679,63.178224,"MB/sec",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._07_buildLightGraph:·gc.alloc.rate.norm","avgt",1,10,36924.903377,23.257289,"B/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._07_buildLightGraph:·gc.churn.PS_Eden_Space","avgt",1,10,1519.310791,648.580815,"MB/sec",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._07_buildLightGraph:·gc.churn.PS_Eden_Space.norm","avgt",1,10,38580.501846,16176.135728,"B/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._07_buildLightGraph:·gc.churn.PS_Survivor_Space","avgt",1,10,0.097788,0.152938,"MB/sec",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._07_buildLightGraph:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,2.456237,3.817952,"B/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._07_buildLightGraph:·gc.count","avgt",1,10,17.000000,NaN,"counts",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._07_buildLightGraph:·gc.time","avgt",1,10,132.000000,NaN,"ms",,,,
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure","avgt",1,5,1.005962,0.007058,"ms/op",,,,_1024_32
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate","avgt",1,5,8.085106,0.138098,"MB/sec",,,,_1024_32
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate.norm","avgt",1,5,12793.739049,286.576507,"B/op",,,,_1024_32
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,_1024_32
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure","avgt",1,5,1.310897,0.201778,"ms/op",,,,_1024_128
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate","avgt",1,5,20.244965,41.571843,"MB/sec",,,,_1024_128
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate.norm","avgt",1,5,42141.464408,86562.195913,"B/op",,,,_1024_128
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,_1024_128
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure","avgt",1,5,3.710492,1.122555,"ms/op",,,,_1024_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate","avgt",1,5,47.208081,99.954574,"MB/sec",,,,_1024_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate.norm","avgt",1,5,276387.397800,572901.308331,"B/op",,,,_1024_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.churn.PS_Eden_Space","avgt",1,5,136.328769,1173.831815,"MB/sec",,,,_1024_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.churn.PS_Eden_Space.norm","avgt",1,5,887389.937190,7640694.979488,"B/op",,,,_1024_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.count","avgt",1,5,1.000000,NaN,"counts",,,,_1024_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.time","avgt",1,5,139.000000,NaN,"ms",,,,_1024_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure","avgt",1,5,3.894112,1.168092,"ms/op",,,,_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate","avgt",1,5,44.842546,96.746847,"MB/sec",,,,_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate.norm","avgt",1,5,273225.700830,576257.758877,"B/op",,,,_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.churn.PS_Eden_Space","avgt",1,5,136.405683,1174.494070,"MB/sec",,,,_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.churn.PS_Eden_Space.norm","avgt",1,5,946028.038767,8145586.718221,"B/op",,,,_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.count","avgt",1,5,1.000000,NaN,"counts",,,,_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.time","avgt",1,5,119.000000,NaN,"ms",,,,_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure","avgt",1,5,54.990980,0.490212,"ms/op",,,,_8192_32
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate","avgt",1,5,1.159413,0.009754,"MB/sec",,,,_8192_32
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate.norm","avgt",1,5,98882.947368,377.051032,"B/op",,,,_8192_32
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,_8192_32
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure","avgt",1,5,62.803013,5.990691,"ms/op",,,,_8192_128
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate","avgt",1,5,3.278659,7.024047,"MB/sec",,,,_8192_128
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate.norm","avgt",1,5,317391.341176,678927.863798,"B/op",,,,_8192_128
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,_8192_128
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure","avgt",1,5,326.414601,267.859837,"ms/op",,,,_8192_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate","avgt",1,5,5.589969,12.369542,"MB/sec",,,,_8192_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate.norm","avgt",1,5,2517939.600000,5394521.737143,"B/op",,,,_8192_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,_8192_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure","avgt",1,5,1094.203666,77.985209,"ms/op",,,,_8192_8192
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate","avgt",1,5,1.574315,3.283465,"MB/sec",,,,_8192_8192
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate.norm","avgt",1,5,2620152.000000,5459672.091270,"B/op",,,,_8192_8192
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,_8192_8192
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure","avgt",1,5,1068.421866,33.439397,"ms/op",,,,_8192
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate","avgt",1,5,1.567788,3.313553,"MB/sec",,,,_8192
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate.norm","avgt",1,5,2582795.200000,5459111.267795,"B/op",,,,_8192
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,_8192
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure","avgt",1,5,240.242376,2.152772,"ms/op",,,,_16384_32
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate","avgt",1,5,0.552727,0.003914,"MB/sec",,,,_16384_32
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate.norm","avgt",1,5,197251.520000,351.081433,"B/op",,,,_16384_32
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,_16384_32
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure","avgt",1,5,231.604024,34.258434,"ms/op",,,,_16384_128
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate","avgt",1,5,1.831621,3.934588,"MB/sec",,,,_16384_128
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate.norm","avgt",1,5,632142.080000,1356242.607853,"B/op",,,,_16384_128
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,_16384_128
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure","avgt",1,5,804.519441,828.882419,"ms/op",,,,_16384_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate","avgt",1,5,4.656703,11.138147,"MB/sec",,,,_16384_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate.norm","avgt",1,5,5051993.600000,10848572.615097,"B/op",,,,_16384_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,_16384_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure","avgt",1,5,4570.866176,315.956823,"ms/op",,,,_16384_8192
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate","avgt",1,5,0.966386,2.047625,"MB/sec",,,,_16384_8192
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate.norm","avgt",1,5,5137555.200000,10878227.683865,"B/op",,,,_16384_8192
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,_16384_8192
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure","avgt",1,5,8970.430850,349.440204,"ms/op",,,,_16384_16384
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate","avgt",1,5,0.528757,1.102807,"MB/sec",,,,_16384_16384
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate.norm","avgt",1,5,5236614.400000,10915258.900504,"B/op",,,,_16384_16384
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,_16384_16384
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure","avgt",1,5,10137.958567,1182.985644,"ms/op",,,,_16384
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate","avgt",1,5,0.461652,0.977787,"MB/sec",,,,_16384
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate.norm","avgt",1,5,5162827.200000,10916250.641360,"B/op",,,,_16384
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,_16384
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits","avgt",1,10,226.067007,4.619497,"ns/op",,,,_1024_1024
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.alloc.rate","avgt",1,10,0.001056,0.003735,"MB/sec",,,,_1024_1024
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.alloc.rate.norm","avgt",1,10,0.000375,0.001328,"B/op",,,,_1024_1024
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.count","avgt",1,10,0.000000,NaN,"counts",,,,_1024_1024
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits","avgt",1,10,218.971047,6.394461,"ns/op",,,,_1024
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.alloc.rate","avgt",1,10,0.001055,0.003722,"MB/sec",,,,_1024
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.alloc.rate.norm","avgt",1,10,0.000364,0.001285,"B/op",,,,_1024
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.count","avgt",1,10,0.000000,NaN,"counts",,,,_1024
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits","avgt",1,10,2103.633509,84.431446,"ns/op",,,,_8192_8192
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.alloc.rate","avgt",1,10,0.001055,0.003722,"MB/sec",,,,_8192_8192
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.alloc.rate.norm","avgt",1,10,0.003459,0.012150,"B/op",,,,_8192_8192
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.count","avgt",1,10,0.000000,NaN,"counts",,,,_8192_8192
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits","avgt",1,10,2114.779439,32.195478,"ns/op",,,,_8192
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.alloc.rate","avgt",1,10,0.001056,0.003724,"MB/sec",,,,_8192
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.alloc.rate.norm","avgt",1,10,0.003486,0.012261,"B/op",,,,_8192
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.count","avgt",1,10,0.000000,NaN,"counts",,,,_8192
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits","avgt",1,10,4320.643640,40.782493,"ns/op",,,,_16384_16384
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.alloc.rate","avgt",1,10,0.001056,0.003724,"MB/sec",,,,_16384_16384
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.alloc.rate.norm","avgt",1,10,0.007208,0.025471,"B/op",,,,_16384_16384
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.count","avgt",1,10,0.000000,NaN,"counts",,,,_16384_16384
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits","avgt",1,10,4556.230004,454.057569,"ns/op",,,,_16384
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.alloc.rate","avgt",1,10,0.001056,0.003724,"MB/sec",,,,_16384
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.alloc.rate.norm","avgt",1,10,0.007325,0.025502,"B/op",,,,_16384
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.count","avgt",1,10,0.000000,NaN,"counts",,,,_16384
