"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: concurrency","Param: impl","Param: iterations","Param: nodeCount","Param: sourceCount"
"org.neo4j.graphalgo.bench.BetweennessCentralityBenchmark._01_benchmark:·gc.alloc.rate","avgt",1,5,11.021989,23.900615,"MB/sec",1,,,,
"org.neo4j.graphalgo.bench.BetweennessCentralityBenchmark._01_benchmark:·gc.alloc.rate.norm","avgt",1,5,61774427.200000,123778620.146609,"B/op",1,,,,
"org.neo4j.graphalgo.bench.BetweennessCentralityBenchmark._01_benchmark:·gc.count","avgt",1,5,0.000000,NaN,"counts",1,,,,
"org.neo4j.graphalgo.bench.BetweennessCentralityBenchmark._01_benchmark","avgt",1,5,2322614.102400,408184.170899,"us/op",2,,,,
"org.neo4j.graphalgo.bench.BetweennessCentralityBenchmark._01_benchmark:·gc.alloc.rate","avgt",1,5,21.328658,43.025543,"MB/sec",2,,,,
"org.neo4j.graphalgo.bench.BetweennessCentralityBenchmark._01_benchmark:·gc.alloc.rate.norm","avgt",1,5,62874150.400000,125776475.101238,"B/op",2,,,,
"org.neo4j.graphalgo.bench.BetweennessCentralityBenchmark._01_benchmark:·gc.count","avgt",1,5,0.000000,NaN,"counts",2,,,,
"org.neo4j.graphalgo.bench.BetweennessCentralityBenchmark._01_benchmark","avgt",1,5,1350780.729200,433334.200185,"us/op",4,,,,
"org.neo4j.graphalgo.bench.BetweennessCentralityBenchmark._01_benchmark:·gc.alloc.rate","avgt",1,5,33.781385,68.591560,"MB/sec",4,,,,
"org.neo4j.graphalgo.bench.BetweennessCentralityBenchmark._01_benchmark:·gc.alloc.rate.norm","avgt",1,5,65073305.600000,129779669.606158,"B/op",4,,,,
"org.neo4j.graphalgo.bench.BetweennessCentralityBenchmark._01_benchmark:·gc.count","avgt",1,5,0.000000,NaN,"counts",4,,,,
"org.neo4j.graphalgo.bench.BetweennessCentralityBenchmark._01_benchmark","avgt",1,5,994302.841400,532272.997468,"us/op",8,,,,
"org.neo4j.graphalgo.bench.BetweennessCentralityBenchmark._01_benchmark:·gc.alloc.rate","avgt",1,5,51.804476,112.356418,"MB/sec",8,,,,
"org.neo4j.graphalgo.bench.BetweennessCentralityBenchmark._01_benchmark:·gc.alloc.rate.norm","avgt",1,5,69158706.400000,140327515.733869,"B/op",8,,,,
"org.neo4j.graphalgo.bench.BetweennessCentralityBenchmark._01_benchmark:·gc.churn.PS_Eden_Space","avgt",1,5,89.366248,769.470344,"MB/sec",8,,,,
"org.neo4j.graphalgo.bench.BetweennessCentralityBenchmark._01_benchmark:·gc.churn.PS_Eden_Space.norm","avgt",1,5,107374182.400000,924524092.518036,"B/op",8,,,,
"org.neo4j.graphalgo.bench.BetweennessCentralityBenchmark._01_benchmark:·gc.count","avgt",1,5,1.000000,NaN,"counts",8,,,,
"org.neo4j.graphalgo.bench.BetweennessCentralityBenchmark._01_benchmark:·gc.time","avgt",1,5,11.000000,NaN,"ms",8,,,,
"org.neo4j.graphalgo.bench.BetweennessComparisionBenchmark._01_benchmark_sequential","avgt",1,5,218928.559480,32624.272571,"us/op",,,,,
"org.neo4j.graphalgo.bench.BetweennessComparisionBenchmark._01_benchmark_sequential:·gc.alloc.rate","avgt",1,5,30.758426,3.079622,"MB/sec",,,,,
"org.neo4j.graphalgo.bench.BetweennessComparisionBenchmark._01_benchmark_sequential:·gc.alloc.rate.norm","avgt",1,5,10403223.040000,1044166.451805,"B/op",,,,,
"org.neo4j.graphalgo.bench.BetweennessComparisionBenchmark._01_benchmark_sequential:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,,
"org.neo4j.graphalgo.bench.BetweennessComparisionBenchmark._04_benchmark_parallel8","avgt",1,5,78463.707213,15499.688067,"us/op",,,,,
"org.neo4j.graphalgo.bench.BetweennessComparisionBenchmark._04_benchmark_parallel8:·gc.alloc.rate","avgt",1,5,95.374082,176.291572,"MB/sec",,,,,
"org.neo4j.graphalgo.bench.BetweennessComparisionBenchmark._04_benchmark_parallel8:·gc.alloc.rate.norm","avgt",1,5,11763578.767766,21685718.635460,"B/op",,,,,
"org.neo4j.graphalgo.bench.BetweennessComparisionBenchmark._04_benchmark_parallel8:·gc.churn.PS_Eden_Space","avgt",1,5,134.313728,1156.481702,"MB/sec",,,,,
"org.neo4j.graphalgo.bench.BetweennessComparisionBenchmark._04_benchmark_parallel8:·gc.churn.PS_Eden_Space.norm","avgt",1,5,17895697.066667,154087348.753006,"B/op",,,,,
"org.neo4j.graphalgo.bench.BetweennessComparisionBenchmark._04_benchmark_parallel8:·gc.count","avgt",1,5,1.000000,NaN,"counts",,,,,
"org.neo4j.graphalgo.bench.BetweennessComparisionBenchmark._04_benchmark_parallel8:·gc.time","avgt",1,5,15.000000,NaN,"ms",,,,,
"org.neo4j.graphalgo.bench.BetweennessComparisionBenchmark._05_benchmark_sucessorBrandes","avgt",1,5,2268846.507600,340995.940873,"us/op",,,,,
"org.neo4j.graphalgo.bench.BetweennessComparisionBenchmark._05_benchmark_sucessorBrandes:·gc.alloc.rate","avgt",1,5,71.817701,149.099447,"MB/sec",,,,,
"org.neo4j.graphalgo.bench.BetweennessComparisionBenchmark._05_benchmark_sucessorBrandes:·gc.alloc.rate.norm","avgt",1,5,208440019.200000,431021423.538654,"B/op",,,,,
"org.neo4j.graphalgo.bench.BetweennessComparisionBenchmark._05_benchmark_sucessorBrandes:·gc.churn.PS_Eden_Space","avgt",1,5,77.196223,664.682764,"MB/sec",,,,,
"org.neo4j.graphalgo.bench.BetweennessComparisionBenchmark._05_benchmark_sucessorBrandes:·gc.churn.PS_Eden_Space.norm","avgt",1,5,214748364.800000,1849048185.036073,"B/op",,,,,
"org.neo4j.graphalgo.bench.BetweennessComparisionBenchmark._05_benchmark_sucessorBrandes:·gc.churn.PS_Survivor_Space","avgt",1,5,0.075133,0.646920,"MB/sec",,,,,
"org.neo4j.graphalgo.bench.BetweennessComparisionBenchmark._05_benchmark_sucessorBrandes:·gc.churn.PS_Survivor_Space.norm","avgt",1,5,209009.600000,1799635.689403,"B/op",,,,,
"org.neo4j.graphalgo.bench.BetweennessComparisionBenchmark._05_benchmark_sucessorBrandes:·gc.count","avgt",1,5,1.000000,NaN,"counts",,,,,
"org.neo4j.graphalgo.bench.BetweennessComparisionBenchmark._05_benchmark_sucessorBrandes:·gc.time","avgt",1,5,20.000000,NaN,"ms",,,,,
"org.neo4j.graphalgo.bench.ClosenessCentralityBenchmark._01_benchmark","avgt",1,5,8794.125356,2450.893168,"us/op",,,,,
"org.neo4j.graphalgo.bench.ClosenessCentralityBenchmark._01_benchmark:·gc.alloc.rate","avgt",1,5,79.515201,116.879684,"MB/sec",,,,,
"org.neo4j.graphalgo.bench.ClosenessCentralityBenchmark._01_benchmark:·gc.alloc.rate.norm","avgt",1,5,1112246.536756,1662021.878777,"B/op",,,,,
"org.neo4j.graphalgo.bench.ClosenessCentralityBenchmark._01_benchmark:·gc.churn.PS_Eden_Space","avgt",1,5,135.888533,1170.041250,"MB/sec",,,,,
"org.neo4j.graphalgo.bench.ClosenessCentralityBenchmark._01_benchmark:·gc.churn.PS_Eden_Space.norm","avgt",1,5,1988410.785185,17120816.528112,"B/op",,,,,
"org.neo4j.graphalgo.bench.ClosenessCentralityBenchmark._01_benchmark:·gc.count","avgt",1,5,1.000000,NaN,"counts",,,,,
"org.neo4j.graphalgo.bench.ClosenessCentralityBenchmark._01_benchmark:·gc.time","avgt",1,5,30.000000,NaN,"ms",,,,,
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory","avgt",1,5,1.060318,0.092067,"ms/op",,,,1024,32
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.alloc.rate","avgt",1,5,7.680869,0.638113,"MB/sec",,,,1024,32
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.alloc.rate.norm","avgt",1,5,12797.326500,317.276186,"B/op",,,,1024,32
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,1024,32
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory","avgt",1,5,1.867351,0.207004,"ms/op",,,,1024,128
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.alloc.rate","avgt",1,5,13.874618,28.936046,"MB/sec",,,,1024,128
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.alloc.rate.norm","avgt",1,5,40938.771096,85335.684526,"B/op",,,,1024,128
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,1024,128
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory","avgt",1,5,7.977827,2.478415,"ms/op",,,,1024,1024
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.alloc.rate","avgt",1,5,7.636833,15.565663,"MB/sec",,,,1024,1024
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.alloc.rate.norm","avgt",1,5,93448.695988,183394.648022,"B/op",,,,1024,1024
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,1024,1024
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory","avgt",1,5,56.268992,3.545968,"ms/op",,,,8192,32
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.alloc.rate","avgt",1,5,1.129901,0.083937,"MB/sec",,,,8192,32
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.alloc.rate.norm","avgt",1,5,98886.161404,399.103738,"B/op",,,,8192,32
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,8192,32
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory","avgt",1,5,103.628007,130.283649,"ms/op",,,,8192,128
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.alloc.rate","avgt",1,5,2.138473,5.162712,"MB/sec",,,,8192,128
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.alloc.rate.norm","avgt",1,5,316668.368059,678775.393579,"B/op",,,,8192,128
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,8192,128
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory","avgt",1,5,260.500158,39.090112,"ms/op",,,,8192,1024
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.alloc.rate","avgt",1,5,5.622697,12.241170,"MB/sec",,,,8192,1024
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.alloc.rate.norm","avgt",1,5,2241873.040000,4832176.896142,"B/op",,,,8192,1024
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,8192,1024
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory","avgt",1,5,1119.341451,449.416132,"ms/op",,,,8192,8192
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.alloc.rate","avgt",1,5,1.619995,3.620219,"MB/sec",,,,8192,8192
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.alloc.rate.norm","avgt",1,5,2594954.400000,5443558.563832,"B/op",,,,8192,8192
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,8192,8192
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory","avgt",1,5,247.572100,62.757377,"ms/op",,,,16384,32
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.alloc.rate","avgt",1,5,0.521449,0.167586,"MB/sec",,,,16384,32
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.alloc.rate.norm","avgt",1,5,197264.800000,348.717852,"B/op",,,,16384,32
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,16384,32
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory","avgt",1,5,343.053703,102.707034,"ms/op",,,,16384,128
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.alloc.rate","avgt",1,5,1.226859,2.689064,"MB/sec",,,,16384,128
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.alloc.rate.norm","avgt",1,5,631227.466667,1355561.682734,"B/op",,,,16384,128
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,16384,128
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory","avgt",1,5,782.476168,163.089349,"ms/op",,,,16384,1024
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.alloc.rate","avgt",1,5,4.651569,10.031735,"MB/sec",,,,16384,1024
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.alloc.rate.norm","avgt",1,5,5048167.200000,10847172.641098,"B/op",,,,16384,1024
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,16384,1024
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory","avgt",1,5,1861.970888,131.591694,"ms/op",,,,16384,8192
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.alloc.rate","avgt",1,5,2.063506,4.386660,"MB/sec",,,,16384,8192
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.alloc.rate.norm","avgt",1,5,5111507.200000,10860145.832208,"B/op",,,,16384,8192
"org.neo4j.graphalgo.bench.MSBFSBenchmark.measureMemory:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,16384,8192
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._01_multistepSCCsequential","avgt",1,5,752.960779,449.479717,"us/op",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._01_multistepSCCsequential:·gc.alloc.rate","avgt",1,5,2752.659801,1427.376605,"MB/sec",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._01_multistepSCCsequential:·gc.alloc.rate.norm","avgt",1,5,3276236.401945,3616.080858,"B/op",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._01_multistepSCCsequential:·gc.churn.PS_Eden_Space","avgt",1,5,2764.974212,2943.909657,"MB/sec",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._01_multistepSCCsequential:·gc.churn.PS_Eden_Space.norm","avgt",1,5,3256538.382947,2406542.048695,"B/op",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._01_multistepSCCsequential:·gc.churn.PS_Survivor_Space","avgt",1,5,1.150700,3.631040,"MB/sec",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._01_multistepSCCsequential:·gc.churn.PS_Survivor_Space.norm","avgt",1,5,1305.270907,3645.122927,"B/op",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._01_multistepSCCsequential:·gc.count","avgt",1,5,16.000000,NaN,"counts",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._01_multistepSCCsequential:·gc.time","avgt",1,5,355.000000,NaN,"ms",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._02_multistepSCCparallel","avgt",1,5,862.777817,1650.066675,"us/op",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._02_multistepSCCparallel:·gc.alloc.rate","avgt",1,5,2686.094464,3084.531540,"MB/sec",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._02_multistepSCCparallel:·gc.alloc.rate.norm","avgt",1,5,3276186.992595,3189.261027,"B/op",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._02_multistepSCCparallel:·gc.churn.PS_Eden_Space","avgt",1,5,2732.121880,4611.940158,"MB/sec",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._02_multistepSCCparallel:·gc.churn.PS_Eden_Space.norm","avgt",1,5,3197009.711538,2997426.934564,"B/op",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._02_multistepSCCparallel:·gc.churn.PS_Survivor_Space","avgt",1,5,1.079462,2.748076,"MB/sec",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._02_multistepSCCparallel:·gc.churn.PS_Survivor_Space.norm","avgt",1,5,1435.152751,3611.882491,"B/op",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._02_multistepSCCparallel:·gc.count","avgt",1,5,16.000000,NaN,"counts",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._02_multistepSCCparallel:·gc.time","avgt",1,5,413.000000,NaN,"ms",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._03_multistepSCCtarjan","avgt",1,5,967.757233,2925.893111,"us/op",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._03_multistepSCCtarjan:·gc.alloc.rate","avgt",1,5,2755.337682,4063.458118,"MB/sec",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._03_multistepSCCtarjan:·gc.alloc.rate.norm","avgt",1,5,3276223.432737,3502.870339,"B/op",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._03_multistepSCCtarjan:·gc.churn.PS_Eden_Space","avgt",1,5,2917.095151,4434.138330,"MB/sec",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._03_multistepSCCtarjan:·gc.churn.PS_Eden_Space.norm","avgt",1,5,3432982.889241,522651.416300,"B/op",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._03_multistepSCCtarjan:·gc.churn.PS_Survivor_Space","avgt",1,5,1.561118,4.376558,"MB/sec",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._03_multistepSCCtarjan:·gc.churn.PS_Survivor_Space.norm","avgt",1,5,1585.423344,4396.073112,"B/op",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._03_multistepSCCtarjan:·gc.count","avgt",1,5,17.000000,NaN,"counts",,,,,
"org.neo4j.graphalgo.bench.MultistepSCCBenchmark._03_multistepSCCtarjan:·gc.time","avgt",1,5,398.000000,NaN,"ms",,,,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run","avgt",1,5,16.174759,4.247947,"us/op",,LIGHT,5,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.alloc.rate","avgt",1,5,316.856038,90.401073,"MB/sec",,LIGHT,5,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.alloc.rate.norm","avgt",1,5,8074.373439,88.748082,"B/op",,LIGHT,5,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.churn.PS_Eden_Space","avgt",1,5,405.770060,1426.626907,"MB/sec",,LIGHT,5,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.churn.PS_Eden_Space.norm","avgt",1,5,10911.291724,38381.160653,"B/op",,LIGHT,5,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.churn.PS_Survivor_Space","avgt",1,5,0.382064,3.224620,"MB/sec",,LIGHT,5,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.churn.PS_Survivor_Space.norm","avgt",1,5,10.328478,87.115808,"B/op",,LIGHT,5,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.count","avgt",1,5,3.000000,NaN,"counts",,LIGHT,5,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.time","avgt",1,5,94.000000,NaN,"ms",,LIGHT,5,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run","avgt",1,5,24.675502,7.759561,"us/op",,LIGHT,20,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.alloc.rate","avgt",1,5,486.498284,145.237234,"MB/sec",,LIGHT,20,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.alloc.rate.norm","avgt",1,5,18877.957752,119.403153,"B/op",,LIGHT,20,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.churn.PS_Eden_Space","avgt",1,5,484.385880,1728.379571,"MB/sec",,LIGHT,20,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.churn.PS_Eden_Space.norm","avgt",1,5,18755.254623,66691.949654,"B/op",,LIGHT,20,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.churn.PS_Survivor_Space","avgt",1,5,0.078259,0.414035,"MB/sec",,LIGHT,20,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.churn.PS_Survivor_Space.norm","avgt",1,5,3.029725,16.096487,"B/op",,LIGHT,20,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.count","avgt",1,5,3.000000,NaN,"counts",,LIGHT,20,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.time","avgt",1,5,147.000000,NaN,"ms",,LIGHT,20,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run","avgt",1,5,68.817222,37.710009,"us/op",,LIGHT,100,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.alloc.rate","avgt",1,5,715.058100,325.677649,"MB/sec",,LIGHT,100,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.alloc.rate.norm","avgt",1,5,76552.881349,217.616241,"B/op",,LIGHT,100,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.churn.PS_Eden_Space","avgt",1,5,698.956556,1504.794094,"MB/sec",,LIGHT,100,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.churn.PS_Eden_Space.norm","avgt",1,5,77200.034530,172401.803911,"B/op",,LIGHT,100,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.churn.PS_Survivor_Space","avgt",1,5,0.012493,0.107566,"MB/sec",,LIGHT,100,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.churn.PS_Survivor_Space.norm","avgt",1,5,1.248305,10.748280,"B/op",,LIGHT,100,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.count","avgt",1,5,4.000000,NaN,"counts",,LIGHT,100,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.time","avgt",1,5,125.000000,NaN,"ms",,LIGHT,100,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run","avgt",1,5,18.260265,2.897240,"us/op",,HEAVY,5,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.alloc.rate","avgt",1,5,187.608208,24.475574,"MB/sec",,HEAVY,5,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.alloc.rate.norm","avgt",1,5,5426.403613,89.474838,"B/op",,HEAVY,5,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.churn.PS_Eden_Space","avgt",1,5,136.461095,1174.971185,"MB/sec",,HEAVY,5,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.churn.PS_Eden_Space.norm","avgt",1,5,3992.792741,34379.149655,"B/op",,HEAVY,5,,
"org.neo4j.graphalgo.bench.PageRankBenchmark.run:·gc.churn.PS_Survivor_Space","avgt",1,5,0.387870,3.339681,"MB/sec",,HEAVY,5,,
