"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: concurrency","Param: impl","Param: iterations","Param: source"
"org.neo4j.graphalgo.bench.UnionFindBenchmark._04_lightGraphUnionFind:·gc.churn.PS_Eden_Space.norm","avgt",1,10,516.651912,1659.987027,"B/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._04_lightGraphUnionFind:·gc.churn.PS_Survivor_Space","avgt",1,10,0.001042,0.004982,"MB/sec",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._04_lightGraphUnionFind:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,0.003497,0.016717,"B/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._04_lightGraphUnionFind:·gc.count","avgt",1,10,2.000000,NaN,"counts",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._04_lightGraphUnionFind:·gc.time","avgt",1,10,11.000000,NaN,"ms",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._05_buildBufferedDataSource","avgt",1,10,3.711119,0.338201,"us/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._05_buildBufferedDataSource:·gc.alloc.rate","avgt",1,10,713.442860,63.557318,"MB/sec",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._05_buildBufferedDataSource:·gc.alloc.rate.norm","avgt",1,10,4161.082220,5.140407,"B/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._05_buildBufferedDataSource:·gc.churn.PS_Eden_Space","avgt",1,10,707.931549,564.143107,"MB/sec",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._05_buildBufferedDataSource:·gc.churn.PS_Eden_Space.norm","avgt",1,10,4149.642806,3330.684906,"B/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._05_buildBufferedDataSource:·gc.churn.PS_Survivor_Space","avgt",1,10,0.071588,0.289191,"MB/sec",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._05_buildBufferedDataSource:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,0.413783,1.665944,"B/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._05_buildBufferedDataSource:·gc.count","avgt",1,10,8.000000,NaN,"counts",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._05_buildBufferedDataSource:·gc.time","avgt",1,10,41.000000,NaN,"ms",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._06_buildHeavyGraph","avgt",1,10,16.692034,0.770161,"us/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._06_buildHeavyGraph:·gc.alloc.rate","avgt",1,10,187.813144,8.373747,"MB/sec",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._06_buildHeavyGraph:·gc.alloc.rate.norm","avgt",1,10,4948.923403,23.378119,"B/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._06_buildHeavyGraph:·gc.churn.PS_Eden_Space","avgt",1,10,136.452210,434.910728,"MB/sec",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._06_buildHeavyGraph:·gc.churn.PS_Eden_Space.norm","avgt",1,10,3577.248601,11406.038408,"B/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._06_buildHeavyGraph:·gc.count","avgt",1,10,2.000000,NaN,"counts",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._06_buildHeavyGraph:·gc.time","avgt",1,10,49.000000,NaN,"ms",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._07_buildLightGraph","avgt",1,10,19.275380,0.690270,"us/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._07_buildLightGraph:·gc.alloc.rate","avgt",1,10,1217.054108,46.775920,"MB/sec",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._07_buildLightGraph:·gc.alloc.rate.norm","avgt",1,10,36965.885667,27.929129,"B/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._07_buildLightGraph:·gc.churn.PS_Eden_Space","avgt",1,10,1250.559539,699.610590,"MB/sec",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._07_buildLightGraph:·gc.churn.PS_Eden_Space.norm","avgt",1,10,38069.165848,21656.494323,"B/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._07_buildLightGraph:·gc.churn.PS_Survivor_Space","avgt",1,10,0.107201,0.247513,"MB/sec",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._07_buildLightGraph:·gc.churn.PS_Survivor_Space.norm","avgt",1,10,3.222337,7.420274,"B/op",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._07_buildLightGraph:·gc.count","avgt",1,10,14.000000,NaN,"counts",,,,
"org.neo4j.graphalgo.bench.UnionFindBenchmark._07_buildLightGraph:·gc.time","avgt",1,10,244.000000,NaN,"ms",,,,
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure","avgt",1,5,1.079783,0.153189,"ms/op",,,,_1024_32
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate","avgt",1,5,7.544361,1.099159,"MB/sec",,,,_1024_32
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate.norm","avgt",1,5,12798.935542,232.173722,"B/op",,,,_1024_32
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,_1024_32
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure","avgt",1,5,1.868367,0.429909,"ms/op",,,,_1024_128
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate","avgt",1,5,14.073021,28.878338,"MB/sec",,,,_1024_128
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate.norm","avgt",1,5,42012.679417,86238.428287,"B/op",,,,_1024_128
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,_1024_128
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure","avgt",1,5,4.765234,1.282927,"ms/op",,,,_1024_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate","avgt",1,5,26.104634,54.263565,"MB/sec",,,,_1024_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate.norm","avgt",1,5,197797.967165,404132.057966,"B/op",,,,_1024_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,_1024_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure","avgt",1,5,5.384387,2.506507,"ms/op",,,,_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate","avgt",1,5,21.483721,46.709280,"MB/sec",,,,_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate.norm","avgt",1,5,184663.956257,385601.504982,"B/op",,,,_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure","avgt",1,5,59.752074,4.670842,"ms/op",,,,_8192_32
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate","avgt",1,5,1.061169,0.081540,"MB/sec",,,,_8192_32
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate.norm","avgt",1,5,98866.447059,207.572339,"B/op",,,,_8192_32
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,_8192_32
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure","avgt",1,5,85.837899,37.357034,"ms/op",,,,_8192_128
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate","avgt",1,5,2.379264,5.224313,"MB/sec",,,,_8192_128
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate.norm","avgt",1,5,317485.073700,679082.129258,"B/op",,,,_8192_128
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,_8192_128
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure","avgt",1,5,267.657067,158.271353,"ms/op",,,,_8192_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate","avgt",1,5,6.484169,14.706970,"MB/sec",,,,_8192_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate.norm","avgt",1,5,2528680.266667,5417501.423812,"B/op",,,,_8192_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,_8192_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure","avgt",1,5,1470.898119,61.214182,"ms/op",,,,_8192_8192
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate","avgt",1,5,1.267201,2.641174,"MB/sec",,,,_8192_8192
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate.norm","avgt",1,5,2620081.600000,5459933.591230,"B/op",,,,_8192_8192
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,_8192_8192
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure","avgt",1,5,1455.097110,109.654364,"ms/op",,,,_8192
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate","avgt",1,5,1.253632,2.649159,"MB/sec",,,,_8192
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate.norm","avgt",1,5,2583558.400000,5460960.322142,"B/op",,,,_8192
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,_8192
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure","avgt",1,5,249.527807,15.404524,"ms/op",,,,_16384_32
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate","avgt",1,5,0.523851,0.086798,"MB/sec",,,,_16384_32
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate.norm","avgt",1,5,197258.880000,361.278897,"B/op",,,,_16384_32
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,_16384_32
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure","avgt",1,5,311.097399,173.043693,"ms/op",,,,_16384_128
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate","avgt",1,5,1.342583,2.976223,"MB/sec",,,,_16384_128
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate.norm","avgt",1,5,632018.133333,1355911.860912,"B/op",,,,_16384_128
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,_16384_128
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure","avgt",1,5,930.159357,247.723810,"ms/op",,,,_16384_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate","avgt",1,5,4.050201,8.746605,"MB/sec",,,,_16384_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate.norm","avgt",1,5,5051982.400000,10848548.481484,"B/op",,,,_16384_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,_16384_1024
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure","avgt",1,5,5135.577207,1453.543182,"ms/op",,,,_16384_8192
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate","avgt",1,5,0.870224,1.860309,"MB/sec",,,,_16384_8192
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate.norm","avgt",1,5,5137689.600000,10878792.358305,"B/op",,,,_16384_8192
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,_16384_8192
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure","avgt",1,5,9716.626440,1585.907828,"ms/op",,,,_16384_16384
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate","avgt",1,5,0.495412,1.036865,"MB/sec",,,,_16384_16384
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate.norm","avgt",1,5,5236601.600000,10915506.820154,"B/op",,,,_16384_16384
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,_16384_16384
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure","avgt",1,5,10687.334695,2693.423958,"ms/op",,,,_16384
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate","avgt",1,5,0.450261,0.957489,"MB/sec",,,,_16384
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.alloc.rate.norm","avgt",1,5,5162270.400000,10914707.775487,"B/op",,,,_16384
"org.neo4j.graphalgo.impl.msbfs.MSBFSBenchmark.measure:·gc.count","avgt",1,5,0.000000,NaN,"counts",,,,_16384
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits","avgt",1,10,227.957948,8.007877,"ns/op",,,,_1024_1024
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.alloc.rate","avgt",1,10,0.001054,0.003725,"MB/sec",,,,_1024_1024
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.alloc.rate.norm","avgt",1,10,0.000376,0.001327,"B/op",,,,_1024_1024
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.count","avgt",1,10,0.000000,NaN,"counts",,,,_1024_1024
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits","avgt",1,10,221.830468,7.766701,"ns/op",,,,_1024
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.alloc.rate","avgt",1,10,0.001054,0.003725,"MB/sec",,,,_1024
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.alloc.rate.norm","avgt",1,10,0.000361,0.001267,"B/op",,,,_1024
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.count","avgt",1,10,0.000000,NaN,"counts",,,,_1024
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits","avgt",1,10,2225.409550,119.658985,"ns/op",,,,_8192_8192
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.alloc.rate","avgt",1,10,0.001053,0.003711,"MB/sec",,,,_8192_8192
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.alloc.rate.norm","avgt",1,10,0.003746,0.013289,"B/op",,,,_8192_8192
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.count","avgt",1,10,0.000000,NaN,"counts",,,,_8192_8192
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits","avgt",1,10,2214.983307,183.276120,"ns/op",,,,_8192
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.alloc.rate","avgt",1,10,0.001056,0.003734,"MB/sec",,,,_8192
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.alloc.rate.norm","avgt",1,10,0.003640,0.012820,"B/op",,,,_8192
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.count","avgt",1,10,0.000000,NaN,"counts",,,,_8192
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits","avgt",1,10,4397.401463,90.848633,"ns/op",,,,_16384_16384
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.alloc.rate","avgt",1,10,0.001056,0.003724,"MB/sec",,,,_16384_16384
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.alloc.rate.norm","avgt",1,10,0.007397,0.026228,"B/op",,,,_16384_16384
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.count","avgt",1,10,0.000000,NaN,"counts",,,,_16384_16384
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits","avgt",1,10,4561.832530,320.333636,"ns/op",,,,_16384
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.alloc.rate","avgt",1,10,0.001056,0.003723,"MB/sec",,,,_16384
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.alloc.rate.norm","avgt",1,10,0.007413,0.025915,"B/op",,,,_16384
"org.neo4j.graphalgo.impl.msbfs.MSBitSetBenchmark.initBits:·gc.count","avgt",1,10,0.000000,NaN,"counts",,,,_16384
